self-balancing,4384
,,Ice resurfacing machine ,US3591236,"=HYPERLINK(""https://patents.google.com/patent/US3591236A/en"")"
,,"Self-contained, compact towable facility having maximized balanced water storage, drain water collection and waste water isolation systems ",US4454613,"=HYPERLINK(""https://patents.google.com/patent/US4454613A/en"")"
,,WLAN (Wireless Local Area Network) resource sharing method and WLAN network system ,CN101959196,"=HYPERLINK(""https://patents.google.com/patent/CN101959196A/en"")"
,,Direct-current set-free air conditioner starting control method ,CN101949570,"=HYPERLINK(""https://patents.google.com/patent/CN101949570A/en"")"
,,System and method for augmented reality gaming ,US2014302915,"=HYPERLINK(""https://patents.google.com/patent/US20140302915A1/en"")"
,,Ski practicing method and apparatus ,US3047291,"=HYPERLINK(""https://patents.google.com/patent/US3047291A/en"")"
,,Intelligent cell total management system ,CN102819258,"=HYPERLINK(""https://patents.google.com/patent/CN102819258A/en"")"
,,Obtaining Reference Time for Positioning When Cells are Unknown ,US2013017841,"=HYPERLINK(""https://patents.google.com/patent/US20130017841A1/en"")"
,,Cruise image based imaging method of water-surface aerial view ,CN101976429,"=HYPERLINK(""https://patents.google.com/patent/CN101976429A/en"")"
,,Augmenting light-based communication receiver positioning ,US2015281905,"=HYPERLINK(""https://patents.google.com/patent/US20150281905A1/en"")"
,,Light control systems and methods ,US2015023019,"=HYPERLINK(""https://patents.google.com/patent/US20150023019A1/en"")"
,,Enhanced measurement gap configuration support for positioning related applications ,WO2012099514,"=HYPERLINK(""https://patents.google.com/patent/WO2012099514A1/en"")"
,,Propeller with an interior arrangement to variate the pitch ,US4571157,"=HYPERLINK(""https://patents.google.com/patent/US4571157A/en"")"
,,Computer-based method and system for providing active and automatic personal assistance using a robotic device/platform ,US2014279733,"=HYPERLINK(""https://patents.google.com/patent/US20140279733A1/en"")"
,,Techniques for emitting position information from luminaires ,US2015098709,"=HYPERLINK(""https://patents.google.com/patent/US20150098709A1/en"")"
,,Computer system and method for indoor geo-fencing and access control ,WO2014113882,"=HYPERLINK(""https://patents.google.com/patent/WO2014113882A1/en"")"
,,Parking management system based on cloud platform and management method thereof ,CN104809913,"=HYPERLINK(""https://patents.google.com/patent/CN104809913A/en"")"
,,System and method for digital still camera ,JP2002010277,"=HYPERLINK(""https://patents.google.com/patent/JP2002010277A/en"")"
,,"Systems, methods and devices for asset status determination ",US2016066137,"=HYPERLINK(""https://patents.google.com/patent/US20160066137A1/en"")"
,,System and Method for Cross Platform Persistent Gaming Sessions Using a Mobile Device ,US2013203490,"=HYPERLINK(""https://patents.google.com/patent/US20130203490A1/en"")"
,,Method and apparatus for golf instruction ,US6743111,"=HYPERLINK(""https://patents.google.com/patent/US6743111B2/en"")"
,,Dynamic thermal control for wireless transceivers ,US8244296,"=HYPERLINK(""https://patents.google.com/patent/US8244296B2/en"")"
,,Modular regulator platform ,US2008258098,"=HYPERLINK(""https://patents.google.com/patent/US20080258098A1/en"")"
,,"System, Method, and Computer Program Product For Probabilistically Derived Predictive Location Based Targeted Promotion ",US2014222570,"=HYPERLINK(""https://patents.google.com/patent/US20140222570A1/en"")"
,,Multilayer carrier discrete multitone communication technology ,CN1841953,"=HYPERLINK(""https://patents.google.com/patent/CN1841953A/en"")"
,,Novel radio access network method and system based on G-RAN (green-radio access network) ,CN102186181,"=HYPERLINK(""https://patents.google.com/patent/CN102186181A/en"")"
,,Electrical large strain control type ring shearing apparatus ,CN102680328,"=HYPERLINK(""https://patents.google.com/patent/CN102680328A/en"")"
,,Ecological slope protection substrate ,CN101037598,"=HYPERLINK(""https://patents.google.com/patent/CN101037598A/en"")"
,,"System and method for dynamic multi-objective optimization of machine selection, integration and utilization ",EP2172887,"=HYPERLINK(""https://patents.google.com/patent/EP2172887A2/en"")"
,,Techniques for adaptive light modulation in light-based communication ,US2015280820,"=HYPERLINK(""https://patents.google.com/patent/US20150280820A1/en"")"
,,Mobile lock with retractable cable ,US9013301,"=HYPERLINK(""https://patents.google.com/patent/US9013301B2/en"")"
,,Timing advance information for adapting neighbor relations ,US2014071856,"=HYPERLINK(""https://patents.google.com/patent/US20140071856A1/en"")"
,,Method and appts. for providing computer services ,CN1448017,"=HYPERLINK(""https://patents.google.com/patent/CN1448017A/en"")"
,,Three-in-one intelligent power distribution cabinet ,CN101777797,"=HYPERLINK(""https://patents.google.com/patent/CN101777797A/en"")"
,,Triaxial rheological testing apparatus and testing method of electro-hydraulic servo rock ,CN102890033,"=HYPERLINK(""https://patents.google.com/patent/CN102890033A/en"")"
,,Highly clean environmental system ,WO2012011547,"=HYPERLINK(""https://patents.google.com/patent/WO2012011547A1/en"")"
,,Overshooting cell detection for self optimizing network applications ,US2014162682,"=HYPERLINK(""https://patents.google.com/patent/US20140162682A1/en"")"
,,Information guidance networking suspended self-service intelligent quick charge server ,CN101937596,"=HYPERLINK(""https://patents.google.com/patent/CN101937596A/en"")"
,,Time domain combined synchronization method for orthogonal frequency division multiplexing (OFDM) ultra wide band system receiver ,CN101599938,"=HYPERLINK(""https://patents.google.com/patent/CN101599938A/en"")"
,,Device and method for detecting dynamic properties of two-dimensional directional mirror ,CN102023082,"=HYPERLINK(""https://patents.google.com/patent/CN102023082A/en"")"
,,Method for constructing and operating live webcast service platform ,CN102238018,"=HYPERLINK(""https://patents.google.com/patent/CN102238018A/en"")"
,,Systems and methods for obtaining accurate 3d modeling data using multiple cameras ,US2017134963,"=HYPERLINK(""https://patents.google.com/patent/US20170134963A1/en"")"
,,Wireless coded communication (WCC) devices with power harvesting power sources for WiFi communication ,US9888337,"=HYPERLINK(""https://patents.google.com/patent/US9888337B1/en"")"
,,Heat supply network heat balance control method and system ,CN104141982,"=HYPERLINK(""https://patents.google.com/patent/CN104141982A/en"")"
,,Trajectory controlled indoor four-rotor unmanned aerial vehicle formation demonstration verification platform and method ,CN107807661,"=HYPERLINK(""https://patents.google.com/patent/CN107807661A/en"")"
,,Variable form electric skate board balance car ,CN206476002,"=HYPERLINK(""https://patents.google.com/patent/CN206476002U/en"")"
,,Intelligent household doorbell system based on cloud and IoT (Internet of Things) technologies ,CN204231419,"=HYPERLINK(""https://patents.google.com/patent/CN204231419U/en"")"
,,Sk8fit - The Safe Indoor Board - Interactive Gaming System ,US2013296147,"=HYPERLINK(""https://patents.google.com/patent/US20130296147A1/en"")"
,,Methods and apparatus for early sensory integration and robust acquisition of real world knowledge ,WO2014190208,"=HYPERLINK(""https://patents.google.com/patent/WO2014190208A2/en"")"
,,Method and system for coordinating cellular networks operation ,US2015031354,"=HYPERLINK(""https://patents.google.com/patent/US20150031354A1/en"")"
,,Three-dimension cable shooting platform and three-dimension cable shooting system using the platform ,CN103873848,"=HYPERLINK(""https://patents.google.com/patent/CN103873848A/en"")"
,,Online inductive berth standing self-service quick charging intelligent server ,CN102222393,"=HYPERLINK(""https://patents.google.com/patent/CN102222393A/en"")"
,,All-weather clean energy comprehensive electricity generating and energy saving method and facility manufacturing method thereof ,CN104295448,"=HYPERLINK(""https://patents.google.com/patent/CN104295448A/en"")"
,,Intelligence disinfecting equipment ,CN204910199,"=HYPERLINK(""https://patents.google.com/patent/CN204910199U/en"")"
,,Method and system for providing social media ecosystem classified listings ,US2015066673,"=HYPERLINK(""https://patents.google.com/patent/US20150066673A1/en"")"
,,RFID (Radio Frequency Identification) device ,CN102496042,"=HYPERLINK(""https://patents.google.com/patent/CN102496042A/en"")"
,,Intelligent home doorbell system based on cloud technology and Internet of Things technology ,CN104320494,"=HYPERLINK(""https://patents.google.com/patent/CN104320494A/en"")"
,,Equipment is put to intelligence biological activity thing cloth ,CN204907628,"=HYPERLINK(""https://patents.google.com/patent/CN204907628U/en"")"
,,Systems and methods for balancing an electrical grid with networked buildings ,US2014379139,"=HYPERLINK(""https://patents.google.com/patent/US20140379139A1/en"")"
,,Systems and methods for balancing an electrical grid with networked buildings ,US2014012429,"=HYPERLINK(""https://patents.google.com/patent/US20140012429A1/en"")"
,,Intelligence equipment of giving medicine to poor free of charge ,CN204907629,"=HYPERLINK(""https://patents.google.com/patent/CN204907629U/en"")"
,,Low flow fluid controller apparatus and system ,US2017045255,"=HYPERLINK(""https://patents.google.com/patent/US20170045255A1/en"")"
,,Mobility Device ,US2017259811,"=HYPERLINK(""https://patents.google.com/patent/US20170259811A1/en"")"
,,Mobility Device ,US2018056985,"=HYPERLINK(""https://patents.google.com/patent/US20180056985A1/en"")"
,,Cloud-based system for water analysis ,US2015310634,"=HYPERLINK(""https://patents.google.com/patent/US20150310634A1/en"")"
,,Multicell beamforming system and methods for OFDMA small-cell networks ,US9521560,"=HYPERLINK(""https://patents.google.com/patent/US9521560B2/en"")"
,,Rail traffic signal comprehensive operation and maintenance method and system based on cloud computing ,CN104077552,"=HYPERLINK(""https://patents.google.com/patent/CN104077552A/en"")"
,,Interference and mobility management in uav-assisted wireless networks ,US2017171761,"=HYPERLINK(""https://patents.google.com/patent/US20170171761A1/en"")"
,,Multi-function environment simulation chamber ,CN105182889,"=HYPERLINK(""https://patents.google.com/patent/CN105182889A/en"")"
,,Obtaining 3D modeling data using UAVs for cell sites ,US9881416,"=HYPERLINK(""https://patents.google.com/patent/US9881416B2/en"")"
,,Method for treating urinary incontinence ,US2013116726,"=HYPERLINK(""https://patents.google.com/patent/US20130116726A1/en"")"
,,Systems and methods for obtaining accurate 3d modeling data using uavs for cell sites ,US2017046873,"=HYPERLINK(""https://patents.google.com/patent/US20170046873A1/en"")"
,,Foundation system for receiving the load of a housing or of at least one housing module of a self-service machine ,WO2011047401,"=HYPERLINK(""https://patents.google.com/patent/WO2011047401A2/en"")"
,,Wireless inductive charging of weapon system energy source ,WO2014161083,"=HYPERLINK(""https://patents.google.com/patent/WO2014161083A1/en"")"
,,Wheel cylinder type oil pumping machine ,CN202047797,"=HYPERLINK(""https://patents.google.com/patent/CN202047797U/en"")"
,,"High-speed double-ended vessel free from sinking, capable of turning around without swinging rudder and capable of traversing by means of left and right displacement ",CN102530187,"=HYPERLINK(""https://patents.google.com/patent/CN102530187A/en"")"
,,Multi -functional environmental simulation cabin ,CN204904049,"=HYPERLINK(""https://patents.google.com/patent/CN204904049U/en"")"
,,Smart mirror ,US10052026,"=HYPERLINK(""https://patents.google.com/patent/US10052026B1/en"")"
,,Multipurpose intelligence car reaches intelligence equipment of giving medicine to poor free of charge including this car ,CN205220854,"=HYPERLINK(""https://patents.google.com/patent/CN205220854U/en"")"
,,Biomolecule processing platform and uses thereof ,CN105026002,"=HYPERLINK(""https://patents.google.com/patent/CN105026002B/en"")"
,,System and method of social cash withdrawal ,US2016140521,"=HYPERLINK(""https://patents.google.com/patent/US20160140521A1/en"")"
,,A home and small business phone system for operation on a single internal twisted pair line ,CN1076551,"=HYPERLINK(""https://patents.google.com/patent/CN1076551C/en"")"
,,"Systems, methods and devices for asset status determination ",WO2016118776,"=HYPERLINK(""https://patents.google.com/patent/WO2016118776A1/en"")"
,,Self-Powered Wireless Switch and Application Thereof ,US2018131371,"=HYPERLINK(""https://patents.google.com/patent/US20180131371A1/en"")"
,,Allocated for the connection of the frame device ,CN104871172,"=HYPERLINK(""https://patents.google.com/patent/CN104871172B/en"")"
,,Multipurpose intelligent vehicle ,CN106135175,"=HYPERLINK(""https://patents.google.com/patent/CN106135175A/en"")"
self-balancing indoor mobile,582
,,Self-adaptive adjustment method for indoor sound reinforcement system ,CN103414991,"=HYPERLINK(""https://patents.google.com/patent/CN103414991A/en"")"
,,Kind of super-dense mobile network load balancing method ,CN105072648,"=HYPERLINK(""https://patents.google.com/patent/CN105072648B/en"")"
,,Method for configurating indoor base station and mobile telecommunication system for the same ,KR101449768,"=HYPERLINK(""https://patents.google.com/patent/KR101449768B1/en"")"
,,Cson-aided small cell load balancing based on backhaul information ,US2016057679,"=HYPERLINK(""https://patents.google.com/patent/US20160057679A1/en"")"
,,Method for bandwidth sharing in a multiple access system for communications networks ,US6327254,"=HYPERLINK(""https://patents.google.com/patent/US6327254B1/en"")"
,,Method for admitting new connections based on usage priorities in a multiple access system for communications networks ,US6226277,"=HYPERLINK(""https://patents.google.com/patent/US6226277B1/en"")"
,,Method for overload control in a multiple access system for communication networks ,US6469991,"=HYPERLINK(""https://patents.google.com/patent/US6469991B1/en"")"
,,Bandwidth reservation and collision resolution method for multiple access communication networks where remote hosts send reservation requests to a base station for randomly chosen minislots ,US6115390,"=HYPERLINK(""https://patents.google.com/patent/US6115390A/en"")"
,,Method for admitting new connections based on measured quantities in a multiple access system for communications networks ,US6377548,"=HYPERLINK(""https://patents.google.com/patent/US6377548B1/en"")"
,,Method for establishment of the power level for uplink data transmission in a multiple access system for communications networks ,US6285665,"=HYPERLINK(""https://patents.google.com/patent/US6285665B1/en"")"
,,Method for paging a device in a wireless network ,US7197025,"=HYPERLINK(""https://patents.google.com/patent/US7197025B2/en"")"
,,Method of reselecting cell and handover based on self-organazing operation in wireless communication system ,KR20100062862,"=HYPERLINK(""https://patents.google.com/patent/KR20100062862A/en"")"
,,System and method of controlling delivery and/or usage of a commodity ,US7949615,"=HYPERLINK(""https://patents.google.com/patent/US7949615B2/en"")"
,,System and method for determining the geographic location of internet hosts ,US7296088,"=HYPERLINK(""https://patents.google.com/patent/US7296088B1/en"")"
,,Method of interconnecting a printhead with an ink supply manifold and a combined structure resulting therefrom ,US6312114,"=HYPERLINK(""https://patents.google.com/patent/US6312114B1/en"")"
,,Printhead assembly for an ink jet printer ,US6652082,"=HYPERLINK(""https://patents.google.com/patent/US6652082B2/en"")"
,,Intelligent indoor air treatment system ,CN204404424,"=HYPERLINK(""https://patents.google.com/patent/CN204404424U/en"")"
,,Temperature regulation of fluid ejection printheads ,US6634735,"=HYPERLINK(""https://patents.google.com/patent/US6634735B1/en"")"
,,Inkjet printhead with spillage pits ,US7556351,"=HYPERLINK(""https://patents.google.com/patent/US7556351B2/en"")"
,,Double-wheel balance car with Bluetooth sound box ,CN204110220,"=HYPERLINK(""https://patents.google.com/patent/CN204110220U/en"")"
,,Method and apparatus for wireless communication in a mesh network ,US7701858,"=HYPERLINK(""https://patents.google.com/patent/US7701858B2/en"")"
,,Inkjet printhead incorporating interleaved actuator tails ,US7748827,"=HYPERLINK(""https://patents.google.com/patent/US7748827B2/en"")"
,,Ink supply system for a portable printer ,US6824257,"=HYPERLINK(""https://patents.google.com/patent/US6824257B2/en"")"
,,Method and system for video processing to determine digital pulse recognition tones ,US8520065,"=HYPERLINK(""https://patents.google.com/patent/US8520065B2/en"")"
,,High nozzle density printhead ejecting low drop volumes ,US7677686,"=HYPERLINK(""https://patents.google.com/patent/US7677686B2/en"")"
,,Printhead of an inkjet printer having densely spaced nozzles ,US7661797,"=HYPERLINK(""https://patents.google.com/patent/US7661797B2/en"")"
,,Micro-electromechanical fluid ejection device with control logic circuitry ,US6832828,"=HYPERLINK(""https://patents.google.com/patent/US6832828B2/en"")"
,,Inkjet printheads ,US6588882,"=HYPERLINK(""https://patents.google.com/patent/US6588882B2/en"")"
,,Synthetically expedient water-dispersible IR dyes having improved lightfastness ,US7148345,"=HYPERLINK(""https://patents.google.com/patent/US7148345B2/en"")"
,,Micro-electromechanical integrated circuit device with laminated actuators ,US7556358,"=HYPERLINK(""https://patents.google.com/patent/US7556358B2/en"")"
,,Ink jet printhead having thermal bend actuator heating element electrically isolated from nozzle chamber ink ,US6623108,"=HYPERLINK(""https://patents.google.com/patent/US6623108B2/en"")"
,,"Power control system of femto cell connected with mobile communication cell for energy-saving and control method thereof, femto cell control apparatus comprised in the power control system and control method thereof ",KR20110136424,"=HYPERLINK(""https://patents.google.com/patent/KR20110136424A/en"")"
,,Pagewidth printhead having small print zone ,US7384131,"=HYPERLINK(""https://patents.google.com/patent/US7384131B2/en"")"
,,Micromechanical device with ribbed bend actuator ,US6378989,"=HYPERLINK(""https://patents.google.com/patent/US6378989B1/en"")"
,,Inkjet printhead having thermal bend actuator with separate heater element ,US6443558,"=HYPERLINK(""https://patents.google.com/patent/US6443558B1/en"")"
,,Pressure self-balancing ear defenders ,CN207605064,"=HYPERLINK(""https://patents.google.com/patent/CN207605064U/en"")"
,,Hybrid spread spectrum radio system ,US7656931,"=HYPERLINK(""https://patents.google.com/patent/US7656931B2/en"")"
,,Method and system for digital pulse recognition demodulation ,US8416290,"=HYPERLINK(""https://patents.google.com/patent/US8416290B2/en"")"
,,Manufacture of electronics enclosure having a metallized shielding layer ,US6763576,"=HYPERLINK(""https://patents.google.com/patent/US6763576B2/en"")"
,,Health monitoring appliance ,US8968195,"=HYPERLINK(""https://patents.google.com/patent/US8968195B2/en"")"
,,Printhead incorporating rows of ink ejection nozzles ,US7735963,"=HYPERLINK(""https://patents.google.com/patent/US7735963B2/en"")"
,,Systems and methods for providing interoperability among healthcare devices ,US2008004904,"=HYPERLINK(""https://patents.google.com/patent/US20080004904A1/en"")"
,,Image making medium ,US2003035917,"=HYPERLINK(""https://patents.google.com/patent/US20030035917A1/en"")"
,,Wireless stroke monitoring ,US2008294019,"=HYPERLINK(""https://patents.google.com/patent/US20080294019A1/en"")"
,,Methods of providing cell grouping for positioning and related networks and devices ,US2012040696,"=HYPERLINK(""https://patents.google.com/patent/US20120040696A1/en"")"
,,Methods and apparatus for monitoring patients and delivering therapeutic stimuli ,US2011004072,"=HYPERLINK(""https://patents.google.com/patent/US20110004072A1/en"")"
,,Beamforming and distributed opportunistic scheduling in wireless networks ,US2006221920,"=HYPERLINK(""https://patents.google.com/patent/US20060221920A1/en"")"
,,"Sorption method, device, and system ",US2009018668,"=HYPERLINK(""https://patents.google.com/patent/US20090018668A1/en"")"
,,Self-interference cancellation ,US2014348018,"=HYPERLINK(""https://patents.google.com/patent/US20140348018A1/en"")"
,,Enhancement and Improvement for Hetnet Deployments ,US2013084910,"=HYPERLINK(""https://patents.google.com/patent/US20130084910A1/en"")"
,,Systems and methods for usage-based radio resource management of self-optimizing cells ,US2010216477,"=HYPERLINK(""https://patents.google.com/patent/US20100216477A1/en"")"
,,Systems and methods for calibration based indoor geolocation ,US2014018095,"=HYPERLINK(""https://patents.google.com/patent/US20140018095A1/en"")"
,,Systems and methods for calibration of indoor geolocation ,US2013162481,"=HYPERLINK(""https://patents.google.com/patent/US20130162481A1/en"")"
,,Hollow backlight with structured films ,US2011051047,"=HYPERLINK(""https://patents.google.com/patent/US20110051047A1/en"")"
,,Self-interference cancellation for mimo radios ,US2016226653,"=HYPERLINK(""https://patents.google.com/patent/US20160226653A1/en"")"
,,Ink supply unit structure ,US6439699,"=HYPERLINK(""https://patents.google.com/patent/US6439699B1/en"")"
,,Ink formulations comprising gallium naphthalocyanines ,US2008006177,"=HYPERLINK(""https://patents.google.com/patent/US20080006177A1/en"")"
,,Pagewidth inkjet printhead assembly with longitudinally extending sets of nozzles ,US2006098047,"=HYPERLINK(""https://patents.google.com/patent/US20060098047A1/en"")"
,,Automated facilities management system ,US8751432,"=HYPERLINK(""https://patents.google.com/patent/US8751432B2/en"")"
,,Method of ejecting liquid from a micro-electromechanical device ,US7001007,"=HYPERLINK(""https://patents.google.com/patent/US7001007B2/en"")"
,,Method and system for wireless coverage redundancy ,US2010190533,"=HYPERLINK(""https://patents.google.com/patent/US20100190533A1/en"")"
,,Medium access control for wireless systems ,US2011075604,"=HYPERLINK(""https://patents.google.com/patent/US20110075604A1/en"")"
,,Gallium naphthalocyanine salts for use as improved infrared dyes ,US7658792,"=HYPERLINK(""https://patents.google.com/patent/US7658792B2/en"")"
,,Imprint lithography processes and systems ,JP2005533393,"=HYPERLINK(""https://patents.google.com/patent/JP2005533393A/en"")"
,,Location of a mobile station using a plurality of commercial wireless infrastructures ,WO9810538,"=HYPERLINK(""https://patents.google.com/patent/WO1998010538A1/en"")"
,,"Sorption method, device, and system ",US2010043633,"=HYPERLINK(""https://patents.google.com/patent/US20100043633A1/en"")"
,,Improvements relating to inkjet printers ,WO0023279,"=HYPERLINK(""https://patents.google.com/patent/WO2000023279A1/en"")"
,,Monitoring System and Device with Sensors and User Profiles Based on Biometric User Information ,US2014249853,"=HYPERLINK(""https://patents.google.com/patent/US20140249853A1/en"")"
,,Autonomous and controllable systems of sensors and methods of using such systems ,US2013222115,"=HYPERLINK(""https://patents.google.com/patent/US20130222115A1/en"")"
,,Energy control of a nozzle of an inkjet printhead ,US7669950,"=HYPERLINK(""https://patents.google.com/patent/US7669950B2/en"")"
,,Method and device for selecting/interrupting load in consumer ,JP2008125295,"=HYPERLINK(""https://patents.google.com/patent/JP2008125295A/en"")"
,,Relay Node Configuration in Preparation for Handover ,US2013337811,"=HYPERLINK(""https://patents.google.com/patent/US20130337811A1/en"")"
,,Evolutionary algorithms for geographic load balancing using a distributed antenna system ,US2014057627,"=HYPERLINK(""https://patents.google.com/patent/US20140057627A1/en"")"
,,Mobile Information Gateway for Use by Medical Personnel ,US2015088546,"=HYPERLINK(""https://patents.google.com/patent/US20150088546A1/en"")"
,,Indoor positioning system based on wireless sensor network and implementing method ,CN101459870,"=HYPERLINK(""https://patents.google.com/patent/CN101459870A/en"")"
,,Mobile Information Gateway for Use in Emergency Situations or with Special Equipment ,US2015087257,"=HYPERLINK(""https://patents.google.com/patent/US20150087257A1/en"")"
,,Mobile Information Gateway for Service Provider Cooperation ,US2015059002,"=HYPERLINK(""https://patents.google.com/patent/US20150059002A1/en"")"
,,Isolated operation method and system of low voltage system ,JP2008125290,"=HYPERLINK(""https://patents.google.com/patent/JP2008125290A/en"")"
,,Gallium naphthalocyanine dye ,US2007299257,"=HYPERLINK(""https://patents.google.com/patent/US20070299257A1/en"")"
,,Power storage device and method for charging the same ,US2014176076,"=HYPERLINK(""https://patents.google.com/patent/US20140176076A1/en"")"
,,Low oxygen concentration fire prevention systems and fire suppression systems and breathable extinguishing composition manned environment ,JP2003530922,"=HYPERLINK(""https://patents.google.com/patent/JP2003530922A/en"")"
,,Navigation Using Portable Reading Machine ,US2010049431,"=HYPERLINK(""https://patents.google.com/patent/US20100049431A1/en"")"
,,Pressure differential distribution system ,US6983757,"=HYPERLINK(""https://patents.google.com/patent/US6983757B1/en"")"
,,Table top golf game apparatus ,US4239217,"=HYPERLINK(""https://patents.google.com/patent/US4239217A/en"")"
,,Health monitoring system ,US2015125832,"=HYPERLINK(""https://patents.google.com/patent/US20150125832A1/en"")"
,,Radio sensor network data collection method based on multi-agent negotiation ,CN101035040,"=HYPERLINK(""https://patents.google.com/patent/CN101035040A/en"")"
,,Handover Control for Networks with Several Types of Backhaul Connections ,US2013229939,"=HYPERLINK(""https://patents.google.com/patent/US20130229939A1/en"")"
,,The article handling system and method using autonomous mobile drive units and movable inventory trays ,JP2006518322,"=HYPERLINK(""https://patents.google.com/patent/JP2006518322A/en"")"
,,Frequency sweep and mobile phone measurement report-based method for automatic frequency optimization ,CN101547449,"=HYPERLINK(""https://patents.google.com/patent/CN101547449A/en"")"
,,Carrier sense adaptive transmission (csat) in unlicensed spectrum ,US2015085684,"=HYPERLINK(""https://patents.google.com/patent/US20150085684A1/en"")"
,,Printhead and ink distribution system ,US6598964,"=HYPERLINK(""https://patents.google.com/patent/US6598964B2/en"")"
,,Printhead wafer with individual ink feed to each nozzle ,US2005099466,"=HYPERLINK(""https://patents.google.com/patent/US20050099466A1/en"")"
,,Display device and its manufacturing method ,JP2003157029,"=HYPERLINK(""https://patents.google.com/patent/JP2003157029A/en"")"
,,Controlling routing operations in communication networks ,EP1610503,"=HYPERLINK(""https://patents.google.com/patent/EP1610503A1/en"")"
,,Controlling queuing in a defined location ,US8612278,"=HYPERLINK(""https://patents.google.com/patent/US8612278B1/en"")"
,,Network communication using diversity ,US2014328423,"=HYPERLINK(""https://patents.google.com/patent/US20140328423A1/en"")"
,,Personal monitoring system ,US2016287166,"=HYPERLINK(""https://patents.google.com/patent/US20160287166A1/en"")"
,,Wearable Spectroscopic Sensor to Measure Food Consumption Based on Interaction Between Light and the Human Body ,US2016073886,"=HYPERLINK(""https://patents.google.com/patent/US20160073886A1/en"")"
,,Fabrication of a printhead chip incorporating a plurality of nozzle arrangements ,US7052114,"=HYPERLINK(""https://patents.google.com/patent/US7052114B2/en"")"
,,Opportunistic supplemental downlink in unlicensed spectrum ,US2015063151,"=HYPERLINK(""https://patents.google.com/patent/US20150063151A1/en"")"
,,Controlling queuing in a defined location ,US2014257889,"=HYPERLINK(""https://patents.google.com/patent/US20140257889A1/en"")"
,,Cooperative Relay System ,US2013172000,"=HYPERLINK(""https://patents.google.com/patent/US20130172000A1/en"")"
,,System and method for managing interference in a network environment based on user presence ,US2016295521,"=HYPERLINK(""https://patents.google.com/patent/US20160295521A1/en"")"
,,Scalable cellular communications system ,WO0106801,"=HYPERLINK(""https://patents.google.com/patent/WO2001006801A1/en"")"
,,Apparatus and method for controlling transmit power of indoor base station in a broadband wireless communication system ,US2011230226,"=HYPERLINK(""https://patents.google.com/patent/US20110230226A1/en"")"
,,Method and system for energy saving and minimizing interference level in a radio access node network deployment ,US2015319688,"=HYPERLINK(""https://patents.google.com/patent/US20150319688A1/en"")"
,,Stacked-carrier discrete multiple tone communication technology ,CN1310894,"=HYPERLINK(""https://patents.google.com/patent/CN1310894A/en"")"
,,Intelligent appliance system and intelligent appliance control method ,CN104360607,"=HYPERLINK(""https://patents.google.com/patent/CN104360607A/en"")"
,,Radial turbine engine ,CN101956606,"=HYPERLINK(""https://patents.google.com/patent/CN101956606A/en"")"
,,System for apparatus of control a flood disaster using potential energy of water ,KR20120112315,"=HYPERLINK(""https://patents.google.com/patent/KR20120112315A/en"")"
,,Performance of a user equipment (ue) in unlicensed spectrum ,US2015085792,"=HYPERLINK(""https://patents.google.com/patent/US20150085792A1/en"")"
,,Method and apparatus for requesting inter-cell interference coordination and method and apparatus for processing inter-cell interference coordination request ,US2013303152,"=HYPERLINK(""https://patents.google.com/patent/US20130303152A1/en"")"
,,"Information processor and method, recording medium and program ",JP2006285833,"=HYPERLINK(""https://patents.google.com/patent/JP2006285833A/en"")"
,,Signalling for Interference Management in HETNETs ,US2013242744,"=HYPERLINK(""https://patents.google.com/patent/US20130242744A1/en"")"
,,Method and Arrangement for Load Management in Heterogeneous Networks with Interference Suppression Capable Receivers ,US2012140656,"=HYPERLINK(""https://patents.google.com/patent/US20120140656A1/en"")"
,,Seamless cell reconfiguration in broadband wireless networks ,US2011216741,"=HYPERLINK(""https://patents.google.com/patent/US20110216741A1/en"")"
,,Daisy-chained ring of remote units for a distributed antenna system ,CN103201958,"=HYPERLINK(""https://patents.google.com/patent/CN103201958A/en"")"
,,Mobile underwater dwelling house ,RU2399550,"=HYPERLINK(""https://patents.google.com/patent/RU2399550C1/en"")"
,,System And Method Of Measuring Distances Related To An Object Utilizing Ancillary Objects ,US2016012611,"=HYPERLINK(""https://patents.google.com/patent/US20160012611A1/en"")"
,,Wound cleaning devices using heat ,JP2007509681,"=HYPERLINK(""https://patents.google.com/patent/JP2007509681A/en"")"
self-balancing indoor robot,552
,,Wireless energy transfer systems ,US8618696,"=HYPERLINK(""https://patents.google.com/patent/US8618696B2/en"")"
,,Wireless energy transfer systems ,US8461719,"=HYPERLINK(""https://patents.google.com/patent/US8461719B2/en"")"
,,Robotic vacuum cleaner ,US7167775,"=HYPERLINK(""https://patents.google.com/patent/US7167775B2/en"")"
,,Robotic vacuum cleaner ,US7079923,"=HYPERLINK(""https://patents.google.com/patent/US7079923B2/en"")"
,,Cuffless blood pressure monitoring appliance ,US7539532,"=HYPERLINK(""https://patents.google.com/patent/US7539532B2/en"")"
,,Fluidic optical devices ,US7646544,"=HYPERLINK(""https://patents.google.com/patent/US7646544B2/en"")"
,,Electronic techniques for analyte detection ,US6627154,"=HYPERLINK(""https://patents.google.com/patent/US6627154B1/en"")"
,,Robot-aided system for surgery ,US4979949,"=HYPERLINK(""https://patents.google.com/patent/US4979949A/en"")"
